,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS
3815,Santa Fe Springs,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3816,Santa Fe Springs,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3817,Santa Fe Springs,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
3818,Santa Fe Springs,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3819,Santa Fe Springs,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3820,Santa Fe Springs,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3821,Santa Fe Springs,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3822,Santa Fe Springs,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM"
3823,Santa Fe Springs,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
3824,Santa Fe Springs,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
3825,Santa Fe Springs,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3826,Santa Fe Springs,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3827,Santa Fe Springs,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
3828,Santa Fe Springs,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM"
3829,Santa Fe Springs,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM"
3830,Santa Monica,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,"11701 S. La CienegaLos Angeles, CA 90045",(310) 725-3000,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3831,Santa Monica,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,"1040 W. Avenue JLancaster, CA 93534",(661) 483-5924,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3832,Santa Monica,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,"150 West CommonwealthAlhambra, CA 91801",(626) 293-2100,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3833,Santa Monica,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,"10025 East Flower StreetBellflower, CA 90706",(562) 345-3300,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3834,Santa Monica,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,"9355 Burton WayBeverly Hills, CA 90210",(310) 281-2400,"TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3835,Santa Monica,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,"300 East OliveBurbank, CA 91502",(818) 260-8400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3836,Santa Monica,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,"215 Sumner AvenueAvalon, CA 90704",(562) 256-3100,"CRIMINAL,","Building,F: 8:30AM - 1:00PM"
3837,Santa Monica,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,"429 Bauchet St.Los Angeles, CA 90012",(213) 617-5699,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3838,Santa Monica,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,"600 South Commonwealth Ave.Los Angeles, CA 90005",(213) 351-7598,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3839,Santa Monica,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,"9425 Penfield Ave.Chatsworth, CA 91311",(818) 407-2200,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3840,Santa Monica,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,"210 West Temple StreetLos Angeles, CA 90012",(213) 628-7900,"CRIMINAL,","Building,M-F: 7:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:30PM"
3841,Santa Monica,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,"200 West Compton Blvd.Compton, CA 90220",(310) 761-4300,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 5PM,F: 9:00AM - 12:30PM"
3842,Santa Monica,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,"7500 East Imperial HighwayDowney, CA 90242",(562) 658-0500,"CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3843,Santa Monica,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,"4848 E. Civic Center WayLos Angeles, CA 90022",(323) 881-5800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3844,Santa Monica,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,"1601 Eastlake AvenueLos Angeles, CA 90033",(323) 227-4399,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3845,Santa Monica,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,"201 Centre Plaza DriveMonterey Park, CA 91754",(323) 307-8000,"JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3846,Santa Monica,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,"11234 East Valley Blvd.El Monte, CA 91731",(626) 401-2200,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3847,Santa Monica,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,"600 East BroadwayGlendale, CA 91206",(818) 265-6400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3848,Santa Monica,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,"275 MagnoliaLong Beach, CA 90802",(562) 256-3100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3849,Santa Monica,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,"One Regent StreetInglewood, CA 90301",(310) 419-1300,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 4:00PM,F: 9:00AM - 12:30PM"
3850,Santa Monica,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,"110 Regent StreetInglewood, CA 90301",(310) 412-8301,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3851,Santa Monica,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3852,Santa Monica,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,"1945 South Hill StreetLos Angeles, CA 90007",(213) 745-3202,"CRIMINAL,MENTAL,HEALTH,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3853,Santa Monica,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3854,Santa Monica,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3855,Santa Monica,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
3856,Santa Monica,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3857,Santa Monica,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3858,Santa Monica,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
3859,Santa Monica,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3860,Santa Monica,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM"
3861,Santa Monica,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
3862,Santa Monica,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
3863,Santa Monica,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3864,Santa Monica,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
3865,Santa Monica,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
3866,Santa Monica,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM"
3867,Santa Monica,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM"
3868,Santa Paula,Hall of Justice,http://www.ventura.courts.ca.gov/locations.html,"800 South Victoria AvenueVentura, CA 93009",(805) 289-8900,"CRIMINAL,MENTAL,HEALTH,CIVIL,SMALL,CLAIMS,UNLAWFUL,DETAINERS,FAMILY,LAW,DOMESTIC,VIOLENCE,AND,HARASSMENT,DRUG,COURT,RECORDS,DEPARTMENT.,","Building,M-F: 8:00 AM - 4:00PM,Clerks,M-F: 8:00 AM - 4:00PM,Self-Help Assistance,M: See schedules for civil Self Help Legal Access Center and Family Law Facilitator Office"
3869,Santa Paula,Juvenile Justice Center,http://www.ventura.courts.ca.gov/locations.html,"4353 E. Vineyard AvenueOxnard, CA 93036",(805) 289-8820,"TRAFFIC,JUVENILE,DEPENDENCY,GUARDIANSHIP,PROBATE,CONSERVATORSHIP,ADOPTION,RECORDS,(FOR,MATTERS,HANDLED,HERE,ONLY),","Building,M-F: 8:00 AM - 4:00PM,Clerks,M-F: 8:00 AM - 4:00PM,Self-Help Assistance,M: See schedules for civil Self Help Legal Access Center and Family Law Facilitator Office"
3870,Santa Paula,East County Courthouse,http://www.ventura.courts.ca.gov/locations.html,"3855-F Alamo StreetSimi Valley, CA 93063",(805) 639-5010,"SMALL,CLAIMS,TRAFFIC,","Building,M-Tu: 8:00 AM - 4:00PM,Clerks,M-Tu: 8:00 AM - 4:00PM"
3871,Santa Rosa,Hall of Justice,http://sonoma.courts.ca.gov/info/locations#HOJ,"600 Administration DriveSanta Rosa, CA 95403",(707) 521-6500,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM"
3872,Santa Rosa,Civil and Family Law Courthouse,http://sonoma.courts.ca.gov/info/locations#ECA2,"3055 Cleveland AvenueSanta Rosa, CA 95403",(707) 521-6500,"FAMILY,CIVIL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM,Self-Help Assistance,M: 8:00AM - 11:30AM, 1:00PM - 3:30PM,Tu-F: 8:00AM - 11:30AM"
3873,Santa Rosa,Empire College Annex,http://sonoma.courts.ca.gov/info/locations#ECA,"3035 Cleveland AvenueSanta Rosa, CA 95403",(707) 521-6500,"CIVIL,","Building,M-F: 8:00AM - 12:00PM, 1:00PM - 5:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:00PM - 4:00PM"
3874,Santa Rosa,Juvenile Justice Center,http://sonoma.courts.ca.gov/info/locations#ECA3,"7425 Rancho Los Guilicos RoadSanta Rosa, CA 95409",(707) 521-6700,"JUVENILE,","Building,M-F: 8:00AM - 5:00PM"
3875,Santee,Central Courthouse,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1905044&_dad=portal&_schema=PORTAL","1100 Union StreetSan Diego, CA 92101",(619) 844-2700,"APPEALS,RECORDS,CRIMINAL,FAMILY,PROBATE,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:30PM"
3876,Santee,Hall of Justice,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059017&_dad=portal&_schema=PORTAL","330 West BroadwaySan Diego, CA 92101",(858) 634-1919,"CIVIL,SMALL,CLAIMS,RESTRAINING,ORDERS,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 8:30-12:30 and 1:30-4:30"
3877,Santee,Kearny Mesa,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059076&_dad=portal&_schema=PORTAL","8950 Clairemont Mesa Blvd.San Diego, CA 92123",(858) 634-1800,"TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:30AM - 4:00PM"
3878,Santee,Juvenile Court,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058981&_dad=portal&_schema=PORTAL","2851 Meadow Lark DriveSan Diego, CA 92123",(858) 634-1600,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,ADOPTION,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM"
3879,Santee,East County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059067&_dad=portal&_schema=PORTAL","250 East Main StreetEl Cajon, CA 92020",(619) 456-4100,"RESTRAINING,ORDERS,CRIMINAL,FAMILY,JUVENILE,DEPENDENCY,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30"
3880,Santee,North County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058990&_dad=portal&_schema=PORTAL","325 South Melrose Dr.Vista, CA 92081",(760) 201-8600,"CRIMINAL,CIVIL,FAMILY,LAW,PROBATE,APPEAL,ADOPTION,TRAFFIC,RESTRAINING,ORDERS,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30"
3881,Santee,South County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059049&_dad=portal&_schema=PORTAL","500 3rd AvenueChula Vista, CA 91910",(619) 746-6200,"CRIMINAL,FAMILY,LAW,RESTRAINING,ORDERS,TRAFFIC,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: Traffic & Criminal: 8:00AM - 4:00PM / Family Law: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30"
3882,Saratoga,Downtown Superior Court,http://www.scscourt.org/general_info/contact/courthouses/dts.shtml,"191 North First StreetSan Jose, CA 95113",(408) 882-2100,"CIVIL,PROBATE,SMALL,CLAIMS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-Thu: 8:30AM - 3:00PM,F: 8:30AM - 12:00PM"
3883,Saratoga,Family Justice Center,http://www.scscourt.org/general_info/contact/courthouses/fjcc.shtml,"201 N. First StreetSan Jose, CA 95113",(408) 792-4200,"FAMILY,DRUG,COURT,SELF-HELP,JUVENILE,DEPENDENCY,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM,Self-Help Assistance,M-Thu: SHC: 8:30AM - 3:00PM Restraining Order Help Center: 8:30AM - 12:30PM, 1:30PM - 3:00PM,F: SHC: 8:30AM - 12:30PM Restraining Order Help Center: 8:30AM - 12:30PM, 1:30PM - 3:00PM"
3884,Saratoga,Hall of Justice,http://www.scscourt.org/general_info/contact/courthouses/hoj.shtml,"190 West Hedding StreetSan Jose, CA 95110",(408) 808-6600,"CRIMINAL,DEPENDENCY,DRUG,TREATMENT,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM"
3885,Saratoga,Juvenile Justice,http://www.scscourt.org/general_info/contact/courthouses/guadalupe.shtml,"840 Guadalupe ParkwaySan Jose, CA 95110",(408) 808-6200,"JUVENILE,JUSTICE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM"
3886,Saratoga,Old Courthouse,http://www.scscourt.org/general_info/contact/courthouses/och.shtml,"161 North First StreetSan Jose, CA 95113",(408) 883-2100,"CIVIL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-Thu: 8:30AM - 3:00PM,F: 8:30AM - 12:00PM"
3887,Saratoga,Palo Alto Courthouse,http://www.scscourt.org/general_info/contact/courthouses/paloalto.shtml,"270 Grant AvenuePalo Alto, CA 94306",(650) 462-3800,"CRIMINAL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM"
3888,Saratoga,Santa Clara Courthouse,http://www.scscourt.org/general_info/contact/courthouses/santaclara.shtml,"1095 Homestead RoadSanta Clara, CA 95050",(408) 556-3000,"TRAFFIC,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM"
3889,Saratoga,South County Courthouse,http://www.scscourt.org/general_info/contact/courthouses/southcounty.shtml,"301 Diana AvenueMorgan Hill, CA 95037",(408) 695-5000,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 3:00PM"
3890,Sausalito,Hall of Justice,http://marincourt.org/directions.htm,"3501 Civic Center DriveSan Rafael, CA 94903",(415) 444-7000,"ALL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W, F: 9:00AM - 12:00PM,Tu, Thu: 9:00AM - 12:00PM, 1:00PM - 3:00PM"
3891,Scotts Valley,Santa Cruz Courthouse,https://www.santacruzcourt.org/info/locations-contact,"701 Ocean StreetSanta Cruz, CA 95060",(831) 420-2200,"CIVIL,CRIMINAL,PROBATE,TRAFFIC,","Building,M-F: 8:00AM - 3:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M-Thu: Law Library 8:00AM - 3:00PM,F: Law Library 8:00AM - 12:00PM"
3892,Scotts Valley,Watsonville Courthouse,https://www.santacruzcourt.org/info/locations-contact,"1 Second StreetWatsonville, CA 95076",(831) 786-7200,"SMALL,CLAIMS,FAMILY,JUVENILE,RESTRAINING,ORDERS,TRAFFIC,","Building,M-F: 8:00AM - 3:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M-Thu: 8:30AM - 11:30AM, 1:00PM - 3:00PM, Closed 3rd Tueday afternoon of the month,F: Appointments and Emergency Walk In Issues."
3893,Seal Beach,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
3894,Seal Beach,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM"
3895,Seal Beach,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
