,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS,SUPERIOR
3348,Redondo Beach,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3349,Redondo Beach,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,"1945 South Hill StreetLos Angeles, CA 90007",(213) 745-3202,"CRIMINAL,MENTAL,HEALTH,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3350,Redondo Beach,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
3351,Redondo Beach,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3352,Redondo Beach,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
3353,Redondo Beach,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
3354,Redondo Beach,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3355,Redondo Beach,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3356,Redondo Beach,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
3357,Redondo Beach,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
3358,Redondo Beach,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
3359,Redondo Beach,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
3360,Redondo Beach,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
3361,Redondo Beach,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
3362,Redondo Beach,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
3363,Redondo Beach,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM",Los Angeles County Superior Court
3364,Redondo Beach,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM",Los Angeles County Superior Court
3365,Redwood City,Southern Branch: Hall of Justice and Records,https://www.sanmateocourt.org/general_info/locations_and_contact_info/hoj.php,"400 County CenterRedwood City, CA 94063",(650) 261-5100,"CRIMINAL,CIVIL,FAMILY,JURY,PROBATE,RECORDS,SMALL,CLAIMS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M, Tu, Thu: 8:30AM - 2:00PM,F: 8:30AM - 12:00PM",San Mateo County Superior Court
3366,Redwood City,Northern Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/northern_branch.php,"1050 Mission RoadSouth San Francisco, CA 94080",(650) 261-5100,"CRIMINAL,TRAFFIC,DVPA-RESTRAINING,ORDERS,FAMILY,LAW,FACILITATOR/SELF-HELP,FAMILY,COURT,SERVICES,BY,APPOINTMENT,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W: 8:30AM - 2:00PM,F: 8:30AM - 12:00PM",San Mateo County Superior Court
3367,Redwood City,Juvenile Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/juvenile_branch.php,"222 Paul Scannell DriveSan Mateo, CA 94402",(650) 261-5100,"JUVENILE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM-4:00PM",San Mateo County Superior Court
3368,Rialto,Appeals,https://sb-court.org/locations/appeals-and-appellate-division,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 384-1888,"APPEALS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
3369,Rialto,Barstow District,https://sb-court.org/locations/barstow-district,"235 East Mountain View StreetBarstow, CA 92311",,"LANDLORD/TENANT,SMALL,CLAIMS,TRAFFIC,NON-TRAFFIC,INFRACTIONS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM",San Bernardino County Superior Court
3370,Rialto,Big Bear District,https://sb-court.org/locations/big-bear-district,"477 Summit BlvdBig Bear Lake, CA 92315",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (2nd and 4th Fridays only),Clerks,F: 8:30AM - 12:30PM,Self-Help Assistance,F: 8:30AM - 12:30PM (4th Fridays only)",San Bernardino County Superior Court
3371,Rialto,Fontana District,https://sb-court.org/locations/fontana-district,"17780 Arrow BoulevardFontana, CA 92335",(909) 350-9322,"LANDLORD-TENANT,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: closed except for workshops",San Bernardino County Superior Court
3372,Rialto,Joshua Tree District,https://sb-court.org/locations/joshua-tree-district,"6527 White Feather RoadJoshua Tree, CA 92252",((760) 974) 3048 [criminal/traffic]; (760) 974-3047 [family law],"FAMILY,LAW,CRIMINAL,TRAFFIC,SMALL,CLAIMS,LANDLORD-TENANT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,F: 9:00AM - 11:30AM, 12:30PM - 3:00PM (2nd and 4th Fridays only)",San Bernardino County Superior Court
3373,Rialto,Mental Health Court,https://sb-court.org/locations/mental-health-court,Arrowhead Regional Medical CenterBehavioral Health Building,"Colton, CA 92324","MENTAL,HEALTH,","Building,M: NO PUBLIC ACCESS TO FACILITY EXCEPT DURING COURT HEARINGS",San Bernardino County Superior Court
3374,Rialto,Needles District,https://sb-court.org/locations/needles-district,"1111 Bailey AveNeedles, CA 92363",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (1st Friday of the month only),Clerks,F: 8:30AM - 12:30PM (first Friday of the month only),Self-Help Assistance,F: 8:30AM - 12:30PM (1st Friday of the month only)",San Bernardino County Superior Court
3375,Rialto,Rancho Cucamonga District,https://sb-court.org/locations/rancho-cucamonga-district,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 350-9764,"CRIMINAL,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
3376,Rialto,San Bernardino Justice Center,https://www.sb-court.org/locations/san-bernardino,"247 West Third StreetSan Bernardino, CA 92415",,"CIVIL,CRIMINAL,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
3377,Rialto,Victorville District,https://sb-court.org/locations/victorville-district,"14455 Civic DriveVictorville, CA 92392",(760) 245-6215,"CRIMINAL,FAMILY,LAW,(SOME),JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:30AM - 4:00PM",San Bernardino County Superior Court
3378,Rialto,San Bernardino Juvenile Delinquency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-delinquency,"900 East Gilbert Street, Bldg. 35San Bernardino, CA 92415",(909) 269-8840,"JUVENILE,DELINQENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
3379,Rialto,San Bernardino Juvenile Dependency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-dependency,"860 East Gilbert StreetSan Bernardino, CA 92415",(909) 269-8900,"JUVENILE,DEPENDENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
3380,Rialto,San Bernardino Child Support Division,https://sb-court.org/locations/san-bernardino-justice-center/child-support-division-san-bernardino-district,"655 West Second St., Second FloorSan Bernardino, CA 92415",(909) 269-8789,"(GOVERNMENT),CHILD,SUPPORT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: 8:30AM - 12:00PM",San Bernardino County Superior Court
3381,Rialto,San Bernardino Family Law,https://sb-court.org/locations/san-bernardino-justice-center/family-law-division-san-bernardino-district,351 North Arrowhead AvenueSan Bernardino CA 92415,(909) 521-3136,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM",San Bernardino County Superior Court
3382,Richmond,Wakefield Taylor Courthouse,http://www.cc-courts.org/locations/taylor.aspx,"725 Court StreetMartinez, CA 94553",(925) 608-1000,"CIVIL,PROBATE,(INCLUDES,NAME,CHANGE),CRIMINAL,(FILING),","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
3383,Richmond,Spinetta Family Law Center,http://www.cc-courts.org/locations/spinetta.aspx,"751 Pine StreetMartinez, CA 94553",(925) 608-1000,"FAMILY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M-F: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
3384,Richmond,A. F. Bray Courthouse,http://www.cc-courts.org/locations/bray.aspx,"1020 Ward StreetMartinez, CA 94553",(925) 608-1000,"CRIMINAL,(CASES--NOT,FILING),JURY,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM",Contra Costa County Superior Court
3385,Richmond,"Richmond Superior Court, George D. Carroll Courthouse",http://www.cc-courts.org/locations/rich.aspx,"100 – 37th StreetRichmond, CA 94805",(925) 608-1000,"UNLAWFUL,DETAINER,SMALL,CLAIMS,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M, W, Thu: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
3386,Richmond,"Pittsburg Superior Court, Richard E. Arnason Justice Center",http://www.cc-courts.org/locations/pitt.aspx,"1000 Center DrivePittsburg, CA 94565",(925) 608-1000,"SMALL,CLAIMS,UNLAWFUL,DETAINER,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M-W: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
3387,Richmond,Walnut Creek Superior Court,http://www.cc-courts.org/locations/wc.aspx,"640 Ygnacio Valley RoadWalnut Creek, CA 94596",(925) 608-1000,"TRAFFIC,JUVENILE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: Juvenile 8:00AM - 3:00PM Traffic 8:00AM - 4:00PM",Contra Costa County Superior Court
3388,Richmond,Court Records,http://www.cc-courts.org/locations/records.aspx,"1111 Ward St.Martinez, CA 94553",(925) 608-1000,"RECORDS,","Building,M-F: 8:00AM - 3:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
3389,Rio Dell,Humboldt County Courthouse,https://www.humboldt.courts.ca.gov/gi/contact.htm,"825 5th St.Eureka, CA 95501",(707) 445-7256,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 9:00AM - 2:00PM enter on I street,Self-Help Assistance,M: 8:15AM - 12:00PM, 1:00PM - 5:00PM,Tu: 8:15AM - 9:30AM, 1:30PM - 5:00PM,W: 8:15AM - 12:00PM, 2:00PM - 5:00PM,Thu: 1:00PM - 5:00PM,F: 8:15:00 AM - 12:00PM, 1:00PM - 5:00PM",Humboldt County Superior Court
3390,Ripon,Stockton Courthouse,https://www.sjcourts.org/general-info/court-locations-contact/stockton-courthouse/,"180 E Weber AveStockton, CA 95202",(209) 992-5555,"CRIMINAL,TRAFFIC,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,UNLAWFUL,DETAINER,JUVENILE,DEPENDENCY,JURY,SERVICES,APPEALS,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM,Self-Help Assistance,M-F: 8:00AM - 4:30PM",San Joaquin County Superior Court
3391,Ripon,Juvenile Justice Center,https://www.sjcourts.org/general-info/court-locations-contact/juvenile-justice-center/,"535 W Mathews RdFrench Camp, CA 95231",(209) 992-5698,"JUVENILE,DELINQUENCY,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM",San Joaquin County Superior Court
3392,Ripon,Lodi Branch Department L-1,https://www.sjcourts.org/general-info/court-locations-contact/lodi-branch/,"217 W Elm St (Second Floor)Lodi, CA 95240",Get Directions,"CRIMINAL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM",San Joaquin County Superior Court
3393,Ripon,Lodi Branch Department L-2,https://www.sjcourts.org/general-info/court-locations-contact/lodi-branch/,"315 W Elm StLodi, CA 95240",(209) 992-5520,"CIVIL,(LIMITED),SMALL,CLAIMS,UNLAWFUL,DETAINER,TRAFFIC,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM",San Joaquin County Superior Court
3394,Ripon,Manteca Branch,https://www.sjcourts.org/general-info/court-locations-contact/manteca-branch/,"315 E Center StManteca, CA 95336",(209) 239-9188,"CRIMINAL,TRAFFIC,CIVIL,HARASSMENT,UNLAWFUL,DETAINER,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM",San Joaquin County Superior Court
3395,Riverbank,Main Courthouse,https://www.stanct.org/main-courthouse,"800 11th StreetModesto, CA 95354",(209) 530-3100,"CRIMINAL,FAMILY,PROBATE,(GUARDIANSHIPS,CONSERVATORSHIP,ADOPTIONS,JUVENILE,DEPENDENCIES),","Building,M-F: 8:00AM -4:30PM,Clerks,M, Tu, W, F: 8:15AM - 4:00PM,Thu: 8:15AM - 12:00PM,Self-Help Assistance,M-F: 8:00AM - 12:00PM, 1:00PM - 4:00PM",Stanislaus County Superior Court
3396,Riverbank,City Towers Courthouse,https://www.stanct.org/city-towers-courthouse-civil,"801 10th StreetModesto, CA 95354",(209) 530-3100,"CIVIL,PROBATE,(ESTATES,AND,TRUSTS),","Building,M-F: 8:00AM -4:30PM,Clerks,M, Tu, W, F: 8:15AM - 4:00PM,Thu: 8:15AM - 12:00PM",Stanislaus County Superior Court
3397,Riverbank,Turlock Division,https://www.stanct.org/turlock-court-small-claims-ud,"300 Starr AveTurlock, CA 95380",(209) 530-3100,"SMALL,CLAIM,UNLAWFUL,DETAINERS,","Building,M-F: 8:00AM -4:30PM,Clerks,M, Tu, W, F: 8:15AM - 4:00PM,Thu: 8:15AM - 12:00PM",Stanislaus County Superior Court
3398,Riverbank,Traffic Court,https://www.stanct.org/traffic-court,"2260 Floyd AvenueModesto, CA 95355","(209) 530-3100, option 1","TRAFFIC,","Building,M-F: 8:00AM -4:30PM,Clerks,M, Tu, W, F: 8:15AM - 4:00PM,Thu: 8:15AM - 12:00PM",Stanislaus County Superior Court
3399,Riverbank,Juvenile Court,https://www.stanct.org/juvenile-court,"2215 Blue Gum AvenueModesto, CA 95358",(209) 530-3100,"JUVENILE,DELIQUENCY,AND,DEPENDENCY,","Building,M-F: 8:00AM -4:30PM,Clerks,M, Tu, W, F: 8:15AM - 4:00PM,Thu: 8:15AM - 12:00PM",Stanislaus County Superior Court
3400,Riverside,Banning Justice Center,https://www.riverside.courts.ca.gov/bldgs/banning.shtml,"311 E. Ramsey StreetBanning, CA 92220",(951) 572-5408,"CIVIL,ASSISTANCE,CRIMINAL,TRAFFIC,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3401,Riverside,Blythe Courthouse,https://www.riverside.courts.ca.gov/bldgs/blythe.shtml,"265 N. BroadwayBlythe, CA 92225",(760) 775-8500,"CIVIL,CRIMINAL,TRAFFIC,SMALL,CLAIMS,FAMILY,LAW,","Building,Tu, Thu, F: 7:30AM - 4:00PM,Clerks,Tu, Thu, F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3402,Riverside,Corona Courthouse,https://www.riverside.courts.ca.gov/bldgs/corona.shtml,"505 S. Buena Vista Rm. 201Corona, CA 92882",(951) 777-3147,"CIVIL,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3403,Riverside,Hemet Courthouse,https://www.riverside.courts.ca.gov/bldgs/hemet.shtml,"880 N. State StreetHemet, CA 92543",(951) 306-3561,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3404,Riverside,Indio Juvenile,https://www.riverside.courts.ca.gov/bldgs/indiojuv.shtml,"47-671 Oasis StreetIndio, CA 92201",(760)393-2617,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3405,Riverside,Larson Justice Center,https://www.riverside.courts.ca.gov/bldgs/larson.shtml,"46-200 Oasis StreetIndio, CA 92201",(760)393-2617,"FAMILY,LAW,CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3406,Riverside,Moreno Valley Courthouse,https://www.riverside.courts.ca.gov/bldgs/moval.shtml,"13800 Heacock Street, Bldg. D #201Moreno Valley, CA 92553",(951)777-3147,"CIVIL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3407,Riverside,Southwest Justice Center,https://www.riverside.courts.ca.gov/bldgs/swjc.shtml,"30755-D Auld RoadMurrieta, CA 92563",(951)704-7634,"CRIMINAL,TRAFFIC,CIVIL,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3408,Riverside,Southwest Juvenile Court,https://www.riverside.courts.ca.gov/bldgs/SouthwestJuvenileCourt.shtml,"30755-G Auld RoadMurrieta, CA 92563",(951)704-7634,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3409,Riverside,Palm Springs Courthouse,https://www.riverside.courts.ca.gov/bldgs/palmsprings.shtml,"3255 E. Tahquitz Canyon WayPalm Springs, CA 92262",(760) 393-2617,"CIVIL,SMALL,CLAIMS,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M: 7:30AM - 4:00PM",Riverside County Superior Court
3410,Riverside,Riverside Family Law Courthouse,https://www.riverside.courts.ca.gov/bldgs/rivfamlaw.shtml,"4175 Main StreetRiverside, CA 92501",(951) 777-3147,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3411,Riverside,Riverside Hall of Justice,https://www.riverside.courts.ca.gov/bldgs/hoj.shtml,"4100 Main StreetRiverside, CA 92501",(951) 777-3147,"CRIMINAL,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3412,Riverside,Riverside Historic Courthouse,https://www.riverside.courts.ca.gov/bldgs/historic.shtml,"4050 Main StreetRiverside, CA 92501",(951) 777-3147,"CIVIL,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3413,Riverside,Riverside Juvenile Court,https://www.riverside.courts.ca.gov/bldgs/rivjuv.shtml,"9991 County Farm RoadRiverside, CA 92503",(951) 777-3147,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3414,Riverside,Temecula Courthouse,https://www.riverside.courts.ca.gov/bldgs/temecula.shtml,"41002 County Center Drive #100Temecula, CA 92591",(951) 704-7634,"PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM",Riverside County Superior Court
3415,Riverside,Riverside Self-Help Center,https://www.riverside.courts.ca.gov/SelfHelp/SelfHelpInfoCenters/self-help-info-centers.php,"3535 10th Street, 2nd floorRiverside, CA. 92501",,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,PROBATE,","Building,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:00AM - 4:00PM",Riverside County Superior Court
3416,Rocklin,Hon. Howard G. Gibson Courthouse,http://www.placer.courts.ca.gov/general-contact-us.shtml,"10820 Justice Center DriveRoseville, CA 95678",,"ALL,(EXCEPT,JUVENILE),","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M, Tu, Thu, F: 8:00AM - 12:00PM,W: 8:00AM - 3:00PM",Placer County Superior Court
3417,Rocklin,Historic Courthouse,http://www.placer.courts.ca.gov/general-contact-us.shtml,"101 Maple StreetAuburn, CA 95603",,"ALL,(EXCEPT,JUVENILE),","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM",Placer County Superior Court
3418,Rocklin,Juvenile Courthouse,http://www.placer.courts.ca.gov/general-contact-us.shtml,"11270 B AvenueAuburn, CA 95603",,"JUVENILE,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:00PM - 3:00PM",Placer County Superior Court
3419,Rocklin,Tahoe Courthouse,http://www.placer.courts.ca.gov/general-contact-us.shtml,"2501 N. Lake Blvd.Tahoe City, CA 96145",,"ALL,(EXCEPT,JUVENILE),","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 3:00PM",Placer County Superior Court
3420,Rocklin,Department 20 (at the Bill Santucci Justice Center),http://www.placer.courts.ca.gov/general-contact-us.shtml,"11801 Go for Broke RoadRoseville, CA 95678",,"CRIMINAL,","Building,M-F: 8:00AM - 4:00PM",Placer County Superior Court
3421,Rohnert Park,Hall of Justice,http://sonoma.courts.ca.gov/info/locations#HOJ,"600 Administration DriveSanta Rosa, CA 95403",(707) 521-6500,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM",Sonoma County Superior Court
3422,Rohnert Park,Civil and Family Law Courthouse,http://sonoma.courts.ca.gov/info/locations#ECA2,"3055 Cleveland AvenueSanta Rosa, CA 95403",(707) 521-6500,"FAMILY,CIVIL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM,Self-Help Assistance,M: 8:00AM - 11:30AM, 1:00PM - 3:30PM,Tu-F: 8:00AM - 11:30AM",Sonoma County Superior Court
