,Name,Address,Phone,Website,Opening hours,Rating
207,Gorgeous Smile Dental - Newark Office,"5910 Thornton Ave B, Newark, CA 94560, USA",+1 510-792-4525,http://gorgeoussmiledental.com/,None,4.0
208,Dr. Bostani's Advanced Dental,"1601 W Burbank Blvd, Burbank, CA 91506, USA",+1 818-975-3572,https://www.drbostani.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
209,Smile Guru,"27700 Avenida Belleza, Cathedral City, CA 92234, USA",+1 760-425-4600,https://www.smileguru.dentist/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
210,Victorian Dental Group,"19717 Sherman Way, Canoga Park, CA 91306, USA",+1 818-709-0090,http://www.victoriandentalgroup.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']",4.3
211,California Dental Society of Anesthesiology,"8236 Garibaldi Ave, San Gabriel, CA 91775, USA",+1 626-287-1185,http://www.cdsahome.org/,None,
212,Hurst Thomas L DDS,"4690 Genesee Ave # 2, San Diego, CA 92117, USA",+1 858-560-9696,,None,
213,New Dental Images,"9275 E Stockton Blvd #200, Elk Grove, CA 95624, USA",+1 916-688-1990,https://www.newdentalimages.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 2:00 PM', 'Sunday: Closed']",4.9
214,"Pankaj R. Narkhede, DDS, MDS, Honored Fellow AAID","24602 Raymond Way Suite L, Lake Forest, CA 92630, USA",+1 949-391-4846,https://www.dentistlakeforestca.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,"['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
215,Prism Dental Group - Savitha Siddappa DMD AEGD MS,"355 E Avenida De Los Arboles, Thousand Oaks, CA 91360, USA",+1 805-241-5353,https://www.prismdentalgroup.com/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.4
216,"Steven C. Kindy, DDS","1321 W Center Ave, Visalia, CA 93291, USA",+1 559-732-5386,https://www.stevenckindydds.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 3:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.8
217,Santa Cruz Dental Group: Robinson Richard N DDS,"1017 Mission St, Santa Cruz, CA 95060, USA",+1 831-426-3535,http://www.santacruzdentalgroup.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
218,Waterford Pediatrics & Orthodontics,"4101 Dublin Blvd ste e, Dublin, CA 94568, USA",+1 925-803-6880,http://www.waterforddentalgroup.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 2:00 PM', 'Sunday: Closed']",4.4
219,First Dental Health,"5771 Copley Dr, San Diego, CA 92111, USA",+1 800-334-7244,http://www.firstdentalhealth.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",
220,Friendly Smiles Dental Group: Tang Yat Yeung DDS,"2528 S Broadway, Santa Maria, CA 93454, USA",+1 805-928-6776,http://www.friendlysmilesdental.com/,None,1.0
221,Sunset Center for Dental Excellence,"9201 Sunset Blvd #609, Los Angeles, CA 90069, USA",+1 310-205-5551,https://www.sunsetcenterfordentalexcellence.com/,"['Monday: 7:00 AM – 5:00 PM', 'Tuesday: 7:00 AM – 5:00 PM', 'Wednesday: 7:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 5:00 PM', 'Friday: 7:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.9
222,Schaffer Dental Excellence,"12750 Carmel Country Rd #205, San Diego, CA 92130, USA",+1 858-481-1148,https://www.schafferdental.com/,"['Monday: 7:00 AM – 4:00 PM', 'Tuesday: 7:00 AM – 4:00 PM', 'Wednesday: 7:00 AM – 4:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.8
223,California Dental Network,"23291 Mill Creek Dr, Laguna Hills, CA 92653, USA",+1 949-716-7666,https://www.caldental.net/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",1.6
224,California Dental Group - Upland,"930 W Foothill Blvd, Upland, CA 91786, USA",+1 909-949-6906,http://www.cadentalgroup.com/,"['Monday: 8:00 AM – 6:30 PM', 'Tuesday: 8:00 AM – 6:30 PM', 'Wednesday: 8:00 AM – 6:30 PM', 'Thursday: 8:00 AM – 6:30 PM', 'Friday: 8:00 AM – 6:30 PM', 'Saturday: 8:00 AM – 6:30 PM', 'Sunday: Closed']",3.7
225,California Dental Group,"1721 Artesia Blvd, Gardena, CA 90248, USA",+1 310-243-6040,https://www.cadentalgroup.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: Closed', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: Closed']",2.2
226,CALIFORNIA SHINE DENTAL,"105 N Jackson Ave #105, San Jose, CA 95116, USA",+1 408-883-7777,http://www.californiashinedental.com/,"['Monday: Closed', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
227,California Dental Group of Riverside,"3845 Pierce St, Riverside, CA 92503, USA",+1 951-359-1900,http://www.califdental.com/,"['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 5:30 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",2.9
228,Glenn Dental,"21031 Constitution Dr #101, California City, CA 93505, USA",+1 760-373-1950,https://www.glenndental.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.5
229,California Dental Group of Glendale,"609 S Glendale Ave, Glendale, CA 91205, USA",+1 818-543-3222,https://www.cadentalgroup.com/contact/glendale/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: 8:30 AM – 5:00 PM', 'Sunday: Closed']",3.9
230,California Dentistry,"1448 S San Gabriel Blvd, San Gabriel, CA 91776, USA",+1 626-288-2000,http://www.dbc.ca.gov/,"['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 10:00 AM – 6:00 PM', 'Thursday: 10:00 AM – 6:00 PM', 'Friday: 10:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: Closed']",5.0
231,California Dental Care and Orthodontics,"9275 Base Line Rd, Rancho Cucamonga, CA 91730, USA",+1 909-490-5576,https://www.dentalcarecalifornia.com/,"['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: 8:00 AM – 3:00 PM', 'Sunday: Closed']",4.7
232,Southern California Family Dentistry- Lake Forest,"23361 El Toro Rd #117, Lake Forest, CA 92630, USA",+1 949-830-3743,http://www.scfamilydentistry.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
233,California Dental,"1009 Glenoaks Blvd, San Fernando, CA 91340, USA",+1 818-361-3889,,"['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: Closed', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']",4.9
234,Dental Group of California,"4952 E Kings Canyon Rd #101, Fresno, CA 93727, USA",+1 559-453-9100,http://www.dentalgroupofcalifornia.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.5
235,California Dental,"6100 California St, San Francisco, CA 94121, USA",+1 415-751-6108,http://www.cadentalsf.com/,"['Monday: Closed', 'Tuesday: 1:00 – 9:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 1:00 – 9:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 4:00 PM', 'Sunday: Closed']",3.5
236,"Tustin Dentist - Cosmetic Dentist Tustin - Tustin, CA 92780 - California Dental Group Tustin","13011 Newport Ave #205, Tustin, CA 92780, USA",+1 714-406-4712,https://www.cadentaloftustin.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: Closed', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']",3.5
237,California Dental Group of South Anaheim,"2300 S Harbor Blvd, Anaheim, CA 92802, USA",+1 714-750-3030,http://www.califdental.com/,"['Monday: 9:00 AM – 5:30 PM', 'Tuesday: 11:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 5:30 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.7
238,"California Shine Dental - Dentist in San Jose, CA","3151 S White Rd #101, San Jose, CA 95148, USA",+1 408-223-9600,http://www.californiashinedental.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: Closed', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: Closed']",4.8
239,Southern California Family Dentistry,"14412 Whittier Blvd, Whittier, CA 90605, USA",+1 562-693-0788,http://www.scfamilydentistry.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 10:00 AM – 7:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 4:00 PM', 'Sunday: Closed']",4.7
240,California Dental Care: Shea Willy W DDS,"9275 Base Line Rd, Rancho Cucamonga, CA 91730, USA",+1 909-945-0024,http://dentalcarecalifornia.com/,None,
241,California Dental Group: Ramin Moravveji DDS,"609 S Glendale Ave, Glendale, CA 91205, USA",+1 818-543-1764,http://www.cadentalgroup.com/,None,5.0
242,"California Dental Care, Nahreen Imam, DDS, Inc.","3860 Broadway #104, American Canyon, CA 94503, USA",+1 707-553-8008,http://www.cdsmile.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']",4.7
